,geometry,top_tags,name,centroids,lon,lat,top_category
216,"POLYGON ((-122.4751201 37.7730843, -122.4782809 37.7767598, -122.47394115009939 37.77713014086737, -122.4732254 37.7748419, -122.4747051 37.7734044, -122.4751201 37.7730843))","public bookcase, restaurant, denomination orthodox, religion christian, diet:vegan",Cluster # 216: Balboa Street,POINT (-122.47536027893094 37.775491375453925),-122.47536027893094,37.775491375453925,public bookcase
217,"POLYGON ((-122.4621051 37.7219701, -122.4619163 37.723265, -122.46106372504552 37.72469566095229, -122.46014169217987 37.725065232486706, -122.4574685 37.72434, -122.4621051 37.7219701))","restaurant, cafe, seafood, religion christian, place of worship",Cluster # 217: Ocean Avenue,POINT (-122.46022445731231 37.72377998964397),-122.46022445731231,37.72377998964397,restaurant
218,"POLYGON ((-122.39983496286446 37.77773340356688, -122.39801863367079 37.77991625845648, -122.39570982042552 37.779308281407744, -122.3966344 37.7780378, -122.39692089999998 37.777936999999994, -122.39983496286446 37.77773340356688))","restaurant, pub, leisure amusement arcade, nightclub, fuel",Cluster # 218: ['4th Street' 'Brannan Street'],POINT (-122.39768132299679 37.77872773670451),-122.39768132299679,37.77872773670451,restaurant
219,"POLYGON ((-122.4679897 37.7348703, -122.4642066 37.7350537, -122.4643236 37.7350479, -122.4679897 37.7348703))","fountain, tacos, dumpling, californian, tex-mex], dtype=object)",Cluster # 219: [],POINT (-122.46550663333333 37.73499063333333),-122.46550663333333,37.73499063333333,fountain
220,"POLYGON ((-122.4091302 37.7399113, -122.4054681 37.7431439, -122.4048625 37.7431967, -122.4035666 37.7418982, -122.4091302 37.7399113))","fast food, restaurant, outdoor seating, burger, wheelchair",Cluster # 220: Bayshore Boulevard,POINT (-122.40594980758493 37.741732087863205),-122.40594980758493,37.741732087863205,fast food
221,"POLYGON ((-122.4115227 37.7876288, -122.4136374 37.7877453, -122.4142065 37.7895846, -122.4140215 37.7896132, -122.4139003 37.7896257, -122.4117225 37.7896736, -122.4109312 37.7888432, -122.4113142 37.7878201, -122.4115227 37.7876288))","restaurant, wheelchair, diet:vegetarian, indoor seating, drink:beer",Cluster # 221: Post Street,POINT (-122.41255417891566 37.788689687257495),-122.41255417891566,37.788689687257495,restaurant
222,"POLYGON ((-122.403818 37.7904964, -122.4059455 37.7916072, -122.404485 37.7921271, -122.4036534 37.7916682, -122.40362405456334 37.79121523751269, -122.4036257 37.790967, -122.4036388 37.7907035, -122.403818 37.7904964))","restaurant, wheelchair, indoor seating, outdoor seating, japanese",Cluster # 222: Kearny Street,POINT (-122.40449477660493 37.79139403207072),-122.40449477660493,37.79139403207072,restaurant
223,"POLYGON ((-122.4338729 37.750057, -122.43511006127724 37.75020191709406, -122.435005 37.7513309, -122.43262625364098 37.75161190974242, -122.4317033 37.7515292, -122.4315999 37.7513266, -122.4338729 37.750057))","restaurant, bank, pub, ice cream, american",Cluster # 223: 24th Street,POINT (-122.43363477791503 37.75091589119336),-122.43363477791503,37.75091589119336,restaurant
224,"POLYGON ((-122.4200416 37.7802556, -122.4235877 37.7807635, -122.42349030840218 37.784196731704576, -122.420665 37.7833267, -122.4189193 37.7824205, -122.41841115 37.781356249999995, -122.41926016931261 37.78049007403352, -122.4200416 37.7802556))","restaurant, indoor seating, bank, wheelchair, cafe",Cluster # 224: Van Ness Avenue,POINT (-122.42133983603435 37.78198235772011),-122.42133983603435,37.78198235772011,restaurant
225,"POLYGON ((-122.4262576 37.7753422, -122.428265 37.7761235, -122.4267343 37.7798212, -122.42524649999999 37.7783322, -122.4239665 37.7768809, -122.42417192703574 37.77639204886365, -122.4262576 37.7753422))","restaurant, outdoor seating, cafe, bar, wheelchair",Cluster # 225: Hayes Street,POINT (-122.42621285912763 37.777210596565446),-122.42621285912763,37.777210596565446,restaurant
226,"POLYGON ((-122.4345486 37.7247653, -122.4352756 37.7266818, -122.43330528140983 37.7271273864511, -122.4338137 37.7257793, -122.4345486 37.7247653))","restaurant, mexican, cafe, library, thai",Cluster # 226: Mission Street,POINT (-122.43432588399936 37.726160251658506),-122.43432588399936,37.726160251658506,restaurant
227,"POLYGON ((-122.42027999370293 37.751714064013896, -122.4208123 37.7518905, -122.4210514 37.7519906, -122.4209465 37.7532518, -122.420635 37.7538392, -122.4184346 37.7542146, -122.41773669768921 37.75367166875509, -122.41763258003091 37.75294056076152, -122.4186296 37.752334, -122.4191013 37.7521091, -122.42027999370293 37.751714064013896))","restaurant, place of worship, religion christian, cafe, mexican",Cluster # 227: 24th Street,POINT (-122.41945932073767 37.75301958527095),-122.41945932073767,37.75301958527095,restaurant
228,"POLYGON ((-122.38064913422711 37.73814459054647, -122.38222549462911 37.73883325633868, -122.3826923 37.7399729, -122.38105238632706 37.74000961956862, -122.38064913422711 37.73814459054647))","post office, bar, craft brewery, place of worship, religion christian",Cluster # 228: ['Evans Avenue' 'Fairfax Avenue'],POINT (-122.38159141979764 37.73924853856788),-122.38159141979764,37.73924853856788,post office
229,"POLYGON ((-122.4631356 37.7621737, -122.46447606400604 37.763506862703814, -122.46469289660288 37.76434973531921, -122.46450843334125 37.76573424591742, -122.46198706036712 37.76588111028882, -122.4602113 37.7651503, -122.45917691742635 37.76354416458617, -122.4631356 37.7621737))","restaurant, diet:vegan, diet:vegetarian, religion christian, outdoor seating",Cluster # 229: Irving Street,POINT (-122.46227438071067 37.7641868439929),-122.46227438071067,37.7641868439929,restaurant
230,"POLYGON ((-122.41802814603174 37.77046777582248, -122.4188369 37.771404, -122.4193115 37.7731838, -122.4185276 37.7737228, -122.4173619 37.7739744, -122.4163931 37.7739355, -122.4159385 37.7734774, -122.4155503 37.7728747, -122.41676645041078 37.77148600339802, -122.41802814603174 37.77046777582248))","restaurant, cafe, dojo, pizza, coffee shop",Cluster # 230: Mission Street,POINT (-122.41755953445274 37.7725139168978),-122.41755953445274,37.7725139168978,restaurant
231,"POLYGON ((-122.4989017 37.7608723, -122.50159717791696 37.762293918303826, -122.4949182929208 37.76117695762196, -122.4987354 37.7608771, -122.4989017 37.7608723))","restaurant, wheelchair, place of worship, mexican, pizza",Cluster # 231: Judah Street,POINT (-122.49846777202194 37.76144543888676),-122.49846777202194,37.76144543888676,restaurant
232,"POLYGON ((-122.41269231600856 37.71915072182424, -122.417282898745 37.72052567892907, -122.41440172057133 37.72237795814535, -122.41269231600856 37.71915072182424))","community centre, theatre, drink:beer, tiki bar, californian",Cluster # 232: [],POINT (-122.41479231177496 37.72068478629956),-122.41479231177496,37.72068478629956,community centre
233,"POLYGON ((-122.47889456203923 37.7278218120925, -122.4799993 37.7301174, -122.4790157 37.7309286, -122.475735 37.7303153, -122.4767451 37.7280008, -122.477214 37.7278929, -122.47889456203923 37.7278218120925))","vending machine, fast food, bank, sandwich, cinema",Cluster # 233: Buckingham Way,POINT (-122.47792654145587 37.72940578518974),-122.47792654145587,37.72940578518974,vending machine
234,"POLYGON ((-122.4383405 37.7688806, -122.4374401 37.7724383, -122.4371654 37.7726032, -122.4327607 37.7738625, -122.43297980276158 37.77247610721239, -122.4332636 37.7718647, -122.43456337533443 37.769580314091364, -122.4383405 37.7688806))","diet:vegetarian, cafe, restaurant, diet:vegan, wheelchair",Cluster # 234: Divisadero Street,POINT (-122.43558991952624 37.77131272860687),-122.43558991952624,37.77131272860687,diet:vegetarian
235,"POLYGON ((-122.458843 37.7858681, -122.45968569280785 37.78669507047034, -122.4598452 37.7905681, -122.4563869 37.7870938, -122.458843 37.7858681))","cafe, restaurant, religion christian, place of worship, post office",Cluster # 235: ['Arguello Boulevard' 'Sacramento Street'],POINT (-122.4585749038459 37.78781716019283),-122.4585749038459,37.78781716019283,cafe
236,"POLYGON ((-122.4018113 37.8004937, -122.4060445 37.8025978, -122.40330862753149 37.804799321972055, -122.40197135 37.80461089999999, -122.400871 37.803323, -122.4018113 37.8004937))","cafe, fountain, bicycle rental, restaurant, bar",Cluster # 236: ['Battery Street' 'Green Street'],POINT (-122.40304535563281 37.80280908458804),-122.40304535563281,37.80280908458804,cafe
237,"POLYGON ((-122.4012452 37.7829029, -122.4020890434247 37.784170834794516, -122.40213513072713 37.78456944705793, -122.4015219296469 37.78554280979911, -122.4009069 37.7859683, -122.399563 37.785916, -122.39779295000002 37.78437885, -122.3979963 37.783221, -122.4012452 37.7829029))","restaurant, fountain, wheelchair, conference centre, cafe",Cluster # 237: 3rd Street,POINT (-122.4000377830898 37.78436455475191),-122.4000377830898,37.78436455475191,restaurant
238,"POLYGON ((-122.4194265 37.755275, -122.4196451 37.7554829, -122.419059 37.7568974, -122.4187923 37.7575345, -122.41707862707386 37.7575903280948, -122.4165149 37.7570488, -122.4167454 37.7556914, -122.4171081 37.7554502, -122.4175471 37.7554153, -122.4194265 37.755275))","bar, restaurant, place of worship, wheelchair, religion christian",Cluster # 238: Mission Street,POINT (-122.41799622402422 37.7564086646217),-122.41799622402422,37.7564086646217,bar
239,"POLYGON ((-122.4069961 37.7946598, -122.4071098 37.7951494, -122.4068027 37.7961267, -122.4065803 37.7961947, -122.4064364 37.7961449, -122.4052842 37.7953978, -122.4059273 37.7947425, -122.4069961 37.7946598))","restaurant, chinese, cafe, bar, bank",Cluster # 239: Grant Avenue,POINT (-122.40633884775596 37.79535063536574),-122.40633884775596,37.79535063536574,restaurant
240,"POLYGON ((-122.4805093 37.7226102, -122.4835319 37.7231059, -122.4841447 37.7243417, -122.4822378 37.7239201, -122.4813298 37.7234064, -122.4809232 37.7231247, -122.4805093 37.7226102))","marketplace, smoking area, bank, restaurant, conference centre",Cluster # 240: Font Boulevard,POINT (-122.48248850709365 37.72343118798177),-122.48248850709365,37.72343118798177,marketplace
241,"POLYGON ((-122.4171394 37.7889803, -122.4189316 37.7909494, -122.4179019 37.792643, -122.4161638 37.794005, -122.4154112 37.7901681, -122.4171394 37.7889803))","wheelchair, restaurant, cafe, indoor seating, bar",Cluster # 241: Hyde Street,POINT (-122.4169895161677 37.79130766107972),-122.4169895161677,37.79130766107972,wheelchair
242,"POLYGON ((-122.40606515751806 37.72418972524878, -122.40786175206813 37.72540691244082, -122.406701 37.7271873, -122.40637130000002 37.72710625, -122.40606515751806 37.72418972524878))","place of worship, religion christian, denomination catholic, wheelchair, denomination lutheran",Cluster # 242: ['Bacon Street' 'Holyoke Street'],POINT (-122.406792087362 37.72569028445207),-122.406792087362,37.72569028445207,place of worship
243,"POLYGON ((-122.4019042 37.787938, -122.4029436 37.7891529, -122.4022864 37.7897612, -122.402012 37.7899212, -122.4012968 37.7900373, -122.4011911 37.7900511, -122.400696 37.7897277, -122.4005405 37.7884112, -122.4019042 37.787938))","restaurant, wheelchair, cafe, vending machine, bank",Cluster # 243: Market Street,POINT (-122.40161188910828 37.7890407293996),-122.40161188910828,37.7890407293996,restaurant
244,"POLYGON ((-122.4131227 37.7954337, -122.41246890673747 37.797065296809556, -122.4121502 37.7974288, -122.4102489 37.7988176, -122.40893 37.7984671, -122.4085921 37.7982247, -122.4083577 37.7978123, -122.4078459 37.7968798, -122.4131227 37.7954337))","restaurant, chinese, bank, religion christian, cafe",Cluster # 244: ['Broadway' 'Powell Street'],POINT (-122.41046959427786 37.79716820429896),-122.41046959427786,37.79716820429896,restaurant
245,"POLYGON ((-122.4065413 37.7755268, -122.4088971 37.7757691, -122.4084399 37.7770339, -122.4069519 37.777636, -122.40569983128398 37.77805285344888, -122.4065413 37.7755268))","wheelchair, bar, restaurant, bicycle rental, cafe",Cluster # 245: Folsom Street,POINT (-122.40725024965934 37.77662800933723),-122.40725024965934,37.77662800933723,wheelchair
246,"POLYGON ((-122.4052437 37.7958523, -122.4059366 37.795941, -122.4060508 37.7960077, -122.4063142 37.7961687, -122.4066749 37.7965329, -122.4066742 37.7968164, -122.4054936 37.7968719, -122.4042841 37.7964859, -122.404381 37.7961086, -122.4052437 37.7958523))","restaurant, chinese, bank, italian, fast food",Cluster # 246: Kearny Street,POINT (-122.40550991860285 37.79638724125473),-122.40550991860285,37.79638724125473,restaurant
247,"POLYGON ((-122.40138550864246 37.79554367239994, -122.4031057 37.7956556, -122.40367330570206 37.79602560922963, -122.4040492 37.798041, -122.40149935000001 37.79901615, -122.4008346231647 37.798547083712045, -122.3996909 37.7969945, -122.3998422 37.7967881, -122.40039936699384 37.79630248048303, -122.40138550864246 37.79554367239994))","restaurant, drink:beer, drink:wine, cafe, outdoor seating",Cluster # 247: Washington Street,POINT (-122.40199660325268 37.797173896628564),-122.40199660325268,37.797173896628564,restaurant
248,"POLYGON ((-122.4292661 37.7687849, -122.43332713528814 37.76903996469414, -122.4340597 37.76922, -122.4317624 37.7720543, -122.4301572 37.7713117, -122.4291369 37.7698404, -122.4292661 37.7687849))","social facility, restaurant, cafe, pub, bicycle rental",Cluster # 248: ['Duboce Avenue' 'Fillmore Street'],POINT (-122.43134801305027 37.770109070142),-122.43134801305027,37.770109070142,social facility
249,"POLYGON ((-122.40171202402287 37.76321698724803, -122.40467100536469 37.7632194357581, -122.40439034999999 37.7661604, -122.4025458 37.7663368, -122.401976 37.7662819, -122.4011587 37.7647082, -122.401291 37.7640332, -122.40171202402287 37.76321698724803))","restaurant, outdoor seating, fast food, cafe, bakery",Cluster # 249: De Haro Street,POINT (-122.40298271844723 37.764687400358234),-122.40298271844723,37.764687400358234,restaurant
250,"POLYGON ((-122.4877055 37.7423931, -122.48715024660856 37.74278323084022, -122.48559577252878 37.74287443996767, -122.48456317966145 37.74287407782084, -122.4837352 37.7428136, -122.4846343 37.7425255, -122.48608992099999 37.74241818963219, -122.4877055 37.7423931))","restaurant, cafe, vending machine, korean, fuel",Cluster # 250: Taraval Street,POINT (-122.4858304191208 37.74264706914821),-122.4858304191208,37.74264706914821,restaurant
251,"POLYGON ((-122.4103635 37.76451, -122.4151131 37.7651934, -122.4129866 37.7671002, -122.4106913 37.7658696, -122.4103635 37.76451))","animal shelter, wheelchair, restaurant, chinese, indoor seating",Cluster # 251: 16th Street,POINT (-122.41251826998933 37.76564750492407),-122.41251826998933,37.76564750492407,animal shelter
252,"POLYGON ((-122.4270527 37.7459366, -122.42968028728932 37.748903077624085, -122.4270599 37.7492082, -122.4250659 37.7485396, -122.4267692 37.7460297, -122.4270527 37.7459366))","cafe, restaurant, portuguese, place of worship, denomination methodist",Cluster # 252: Church Street,POINT (-122.42723236385635 37.747923755794595),-122.42723236385635,37.747923755794595,cafe
253,"POLYGON ((-122.4378552 37.7204087, -122.4380828 37.7212182, -122.43652154747653 37.7216030012393, -122.4378552 37.7204087))","restaurant, mexican, post office, sandwich, bank",Cluster # 253: Mission Street,POINT (-122.43748651582551 37.721076633746435),-122.43748651582551,37.721076633746435,restaurant
254,"POLYGON ((-122.4009998 37.7713362, -122.400968 37.7726981, -122.3957385 37.7729424, -122.3985948 37.7715533, -122.4009998 37.7713362))","vending machine, bicycle rental, post office, tiki bar, californian",Cluster # 254: [],POINT (-122.39901659774641 37.772220003300774),-122.39901659774641,37.772220003300774,vending machine
255,"POLYGON ((-122.4075152 37.7986289, -122.408326 37.7988516, -122.4079689 37.8007324, -122.4074703 37.8005275, -122.4069896 37.7998833, -122.4070995 37.7986807, -122.4075152 37.7986289))","restaurant, pub, bar, italian, thai], dtype=object)",Cluster # 255: Grant Avenue,POINT (-122.40763341624078 37.79956080829562),-122.40763341624078,37.79956080829562,restaurant
256,"POLYGON ((-122.4105165 37.8076959, -122.4125298 37.8078029, -122.4127894 37.8086682, -122.4124985 37.8093332, -122.412185 37.809501, -122.4102833 37.8095862, -122.4097816 37.8092436, -122.409827 37.8086628, -122.4099566 37.8084398, -122.4105165 37.8076959))","telephone, restaurant, fast food, ice cream, ferry terminal",Cluster # 256: Pier 39,POINT (-122.41128939016389 37.8086640611422),-122.41128939016389,37.8086640611422,telephone
257,"POLYGON ((-122.406387 37.748693, -122.4087084 37.7527189, -122.4083276 37.7529558, -122.40613966836976 37.75418440558005, -122.4051669 37.7511409, -122.406387 37.748693))","wheelchair, restaurant, mexican, outdoor seating, cafe",Cluster # 257: 24th Street,POINT (-122.40671824708642 37.751707854287375),-122.40671824708642,37.751707854287375,wheelchair
258,"POLYGON ((-122.41635058732616 37.806111942264025, -122.4172767 37.8070989, -122.41754525 37.808213699999996, -122.4173448 37.8090464, -122.415159 37.809124, -122.41467839282052 37.809093631456065, -122.4138155 37.8083554, -122.4138928 37.8077335, -122.41432648843171 37.807122824880686, -122.41635058732616 37.806111942264025))","restaurant, fast food, burger, seafood, american",Cluster # 258: Taylor Street,POINT (-122.41578558403023 37.80785241031528),-122.41578558403023,37.80785241031528,restaurant
259,"POLYGON ((-122.4241558461282 37.76302221098656, -122.4243375 37.7630459, -122.4269683592123 37.76436753779539, -122.42666955000001 37.766098549999995, -122.4227137 37.7650093, -122.4227284 37.764764, -122.4241558461282 37.76302221098656))","restaurant, place of worship, wheelchair, pub, diet:vegetarian",Cluster # 259: 16th Street,POINT (-122.4249841012921 37.764611972516064),-122.4249841012921,37.764611972516064,restaurant
260,"POLYGON ((-122.4100938 37.7815704, -122.410617 37.7817366, -122.4113713 37.7821677, -122.4125475 37.782887, -122.4126199 37.7833244, -122.41228927519916 37.78374870418063, -122.41193191426585 37.784085450575866, -122.4107222 37.7837503, -122.4098359 37.782918, -122.40932934723956 37.78176427932067, -122.4100938 37.7815704))","restaurant, indoor seating, fast food, theatre, drink:wine",Cluster # 260: Market Street,POINT (-122.41100199959148 37.7828271050423),-122.41100199959148,37.7828271050423,restaurant
261,"POLYGON ((-122.45865146919976 37.74001843191866, -122.45801577729007 37.74249284048434, -122.4566757 37.7432346, -122.45865146919976 37.74001843191866))","religion christian, place of worship, denomination roman catholic, denomination nazarene, fire station",Cluster # 261: ['Portola Drive' 'Ulloa Street'],POINT (-122.45778098216329 37.741915290800996),-122.45778098216329,37.741915290800996,religion christian
262,"POLYGON ((-122.4144714 37.783593, -122.4155299 37.7836966, -122.41562782848563 37.784812081455705, -122.4153095 37.785383, -122.4151121 37.7856554, -122.413173 37.7860341, -122.4127692 37.7857275, -122.412369 37.7847968, -122.4144714 37.783593))","restaurant, bar, cafe, indian, fast food",Cluster # 262: Ellis Street,POINT (-122.4141438627864 37.78483613477493),-122.4141438627864,37.78483613477493,restaurant
263,"POLYGON ((-122.397389 37.7938792, -122.397912 37.7939898, -122.398269 37.7951135, -122.3975516 37.7952312, -122.3958723 37.7953964, -122.39533043135636 37.79541975581468, -122.3955509 37.7948237, -122.3956683 37.7946339, -122.3959731 37.7943639, -122.3966629 37.7939497, -122.397389 37.7938792))","restaurant, wheelchair, fast food, cafe, post office",Cluster # 263: Drumm Street,POINT (-122.39687008829493 37.79469912213359),-122.39687008829493,37.79469912213359,restaurant
264,"POLYGON ((-122.49391364999998 37.77565825, -122.49450135605561 37.77567367401762, -122.4956149 37.7759187, -122.4984557 37.7792862, -122.494594 37.7798426, -122.4934324 37.7795179, -122.49391364999998 37.77565825))","restaurant, cafe, wheelchair, chinese, pizza], dtype=object)",Cluster # 264: Geary Boulevard,POINT (-122.49541883455004 37.77801567330983),-122.49541883455004,37.77801567330983,restaurant
265,"POLYGON ((-122.4385901 37.779565, -122.43935031196644 37.78129355535014, -122.43964208732757 37.782382710909616, -122.4365939 37.7817886, -122.4385901 37.779565))","place of worship, religion christian, bicycle rental, denomination presbyterian, pizza",Cluster # 265: Divisadero Street,POINT (-122.43831124287935 37.78123899293374),-122.43831124287935,37.78123899293374,place of worship
266,"POLYGON ((-122.41732657005723 37.77805175687462, -122.41814951281731 37.77882682877381, -122.4177468 37.7801098, -122.4165534 37.780692, -122.4144116 37.7796562, -122.41466638134914 37.77935057933885, -122.415442 37.7784378, -122.415677 37.7782462, -122.41732657005723 37.77805175687462))","clock, wheelchair, restaurant, cafe, theatre",Cluster # 266: Market Street,POINT (-122.41645599931233 37.77930966273231),-122.41645599931233,37.77930966273231,clock
267,"POLYGON ((-122.425795 37.800291099999995, -122.425253 37.80239, -122.4244 37.8022863, -122.42415516846164 37.801132275066124, -122.425795 37.800291099999995))","restaurant, cafe, fast food, bicycle rental, japanese",Cluster # 267: ['Chestnut Street' 'Lombard Street'],POINT (-122.42495468317794 37.80143280007217),-122.42495468317794,37.80143280007217,restaurant
268,"POLYGON ((-122.4693975 37.7429174, -122.4710303 37.7431249, -122.4723371 37.7433218, -122.46953686122355 37.743132462668086, -122.4693975 37.7429174))","religion christian, place of worship, studio, social centre, denomination presbyterian",Cluster # 268: ['14th Avenue' 'Taraval Street'],POINT (-122.47046383869997 37.74312368490623),-122.47046383869997,37.74312368490623,religion christian
269,"POLYGON ((-122.46465581904607 37.782410605244685, -122.4651657 37.7830596, -122.4646116 37.7832748, -122.4625522 37.7831528, -122.46244941858724 37.78280238912108, -122.46465581904607 37.782410605244685))","restaurant, chinese, wheelchair, bar, vietnamese",Cluster # 269: Clement Street,POINT (-122.46388205378858 37.78289956400523),-122.46388205378858,37.78289956400523,restaurant
270,"POLYGON ((-122.42367658960838 37.790509326528095, -122.423428 37.7929411, -122.42254339312018 37.79339159411989, -122.4205267 37.7940956, -122.4207322 37.7914134, -122.4221885 37.7909499, -122.42367658960838 37.790509326528095))","restaurant, place of worship, religion christian, cafe, bank",Cluster # 270: Polk Street,POINT (-122.4220675720497 37.79226372111067),-122.4220675720497,37.79226372111067,restaurant
271,"POLYGON ((-122.42081164111165 37.72823852662598, -122.4195554 37.728945, -122.4159696166135 37.7291249435179, -122.42081164111165 37.72823852662598))","place of worship, denomination baptist, telephone, religion christian, drink:beer",Cluster # 271: ['Pioche Street' 'Silver Avenue'],POINT (-122.41877888590838 37.72876949004796),-122.41877888590838,37.72876949004796,place of worship
272,"POLYGON ((-122.47154216396095 37.780949511757186, -122.473194 37.7823668, -122.470542 37.7828391, -122.4699598 37.7828257, -122.4696222 37.7825821, -122.47154216396095 37.780949511757186))","restaurant, cafe, library, chinese, outdoor seating",Cluster # 272: Clement Street,POINT (-122.47136796826288 37.78208761475835),-122.47136796826288,37.78208761475835,restaurant
273,"POLYGON ((-122.4306476 37.7745253, -122.4334086 37.7760068, -122.43477030000001 37.777859649999996, -122.43436102628513 37.7788517711461, -122.42929750439606 37.7792863229499, -122.4288889 37.7783333, -122.4291379 37.7760406, -122.4306476 37.7745253))","religion christian, place of worship, denomination baptist, bicycle rental, arts centre",Cluster # 273: Fillmore Street,POINT (-122.43151182765847 37.777256629051),-122.43151182765847,37.777256629051,religion christian
274,"POLYGON ((-122.474586 37.7130939, -122.4809047 37.7133686, -122.48316680447802 37.714044716522196, -122.477019 37.7140339, -122.474586 37.7130939))","place of worship, religion christian, religion jewish, community centre, denomination congregational",Cluster # 274: [],POINT (-122.47876012989653 37.71363807342384),-122.47876012989653,37.71363807342384,place of worship
275,"POLYGON ((-122.45974279152723 37.745582039249946, -122.4594868 37.7472921, -122.4594452 37.7473235, -122.4593356 37.7474023, -122.4583089485389 37.74665051716749, -122.45974279152723 37.745582039249946))","place of worship, religion christian, restaurant, drink:beer, diet:vegetarian",Cluster # 275: Dewey Boulevard,POINT (-122.45916673179016 37.74656548622126),-122.45916673179016,37.74656548622126,place of worship
276,"POLYGON ((-122.413393 37.746687, -122.41620081990223 37.748531818430834, -122.4161518 37.7490621, -122.41356136152918 37.74951513448073, -122.41269564075478 37.74800029585237, -122.413393 37.746687))","place of worship, religion christian, fuel, restaurant, seafood",Cluster # 276: Cesar Chavez Street,POINT (-122.4142669513619 37.74830562088893),-122.4142669513619,37.74830562088893,place of worship
277,"POLYGON ((-122.3975444 37.7751625, -122.39673199384214 37.777264215041676, -122.3956735 37.7774342, -122.3936898 37.7769972, -122.393795 37.7769117, -122.3975444 37.7751625))","vending machine, studio, coffee shop, bicycle rental, studio radio",Cluster # 277: 4th Street,POINT (-122.39590493086176 37.77655275602532),-122.39590493086176,37.77655275602532,vending machine
278,"POLYGON ((-122.4794659 37.7360642, -122.4804388 37.7389852, -122.47938335842578 37.73933668588978, -122.47629476509293 37.73718904429787, -122.4794659 37.7360642))","restaurant, place of worship, theatre, community centre, chinese",Cluster # 278: Vicente Street,POINT (-122.47872642724762 37.73767954794054),-122.47872642724762,37.73767954794054,restaurant
279,"POLYGON ((-122.4110029082441 37.77705333089412, -122.4125864 37.7771858, -122.4131421 37.7777492, -122.41100714625792 37.779993245339455, -122.41025034520072 37.77946026586086, -122.409412 37.7781839, -122.4110029082441 37.77705333089412))","restaurant, cafe, social facility, courthouse, historic",Cluster # 279: 7th Street,POINT (-122.41121630193737 37.77829810145853),-122.41121630193737,37.77829810145853,restaurant
280,"POLYGON ((-122.3980567 37.7471813, -122.390372 37.7504281, -122.394603 37.748166, -122.3980567 37.7471813))","post office, bicycle rental, wheelchair, shop copyshop, fish and chips",Cluster # 280: Marin Street,POINT (-122.3943439 37.74859180000001),-122.3943439,37.74859180000001,post office
281,"POLYGON ((-122.4107535 37.7616681, -122.411796 37.7617712, -122.4151815 37.7622039, -122.41553378975222 37.76373546992878, -122.4150115 37.7638277, -122.4127986 37.7640522, -122.4114369 37.7634547, -122.4104153 37.7629013, -122.4107535 37.7616681))","cafe, coffee shop, restaurant, wheelchair, outdoor seating",Cluster # 281: Alabama Street,POINT (-122.41299555245669 37.76286440646701),-122.41299555245669,37.76286440646701,cafe
282,"POLYGON ((-122.4217303 37.7613071, -122.4226092720744 37.76142126926273, -122.422948 37.7617297, -122.4229214 37.7630785, -122.4219808 37.7641538, -122.4216547 37.7642144, -122.4196996 37.7636076, -122.4192737 37.7629672, -122.41971855333995 37.76245271592991, -122.4211224 37.7616235, -122.4217303 37.7613071))","restaurant, place of worship, religion christian, mexican, diet:vegetarian",Cluster # 282: Valencia Street,POINT (-122.42136102844812 37.76277347407948),-122.42136102844812,37.76277347407948,restaurant
283,"POLYGON ((-122.4056426 37.7969638, -122.4064962 37.7970399, -122.4064101 37.7980374, -122.40430391566363 37.798459622135084, -122.4045323 37.7979793, -122.4051977 37.7972068, -122.4056426 37.7969638))","restaurant, pub, cafe, wheelchair, italian",Cluster # 283: Columbus Avenue,POINT (-122.40554864122333 37.797695125926275),-122.40554864122333,37.797695125926275,restaurant
284,"POLYGON ((-122.38668584926121 37.72568937107655, -122.38465642450575 37.72919571558001, -122.38506215546057 37.72654562609879, -122.38668584926121 37.72568937107655))","place of worship, religion christian, denomination jehovahs witness, fire station, denomination baptist",Cluster # 284: ['Ingalls Street' 'Quesada Avenue'],POINT (-122.38546814307584 37.72714357091845),-122.38546814307584,37.72714357091845,place of worship
285,"POLYGON ((-122.4414678 37.7747236, -122.443557 37.7770097, -122.44337418375035 37.77891692824216, -122.44156479387576 37.77952824408538, -122.4410824 37.7765963, -122.4414678 37.7747236))","place of worship, religion christian, denomination orthodox, cafe, coffee shop",Cluster # 285: McAllister Street,POINT (-122.44222580742779 37.77737602913678),-122.44222580742779,37.77737602913678,place of worship
286,"POLYGON ((-122.404158 37.7685412, -122.4042196 37.7694156, -122.403736 37.7704352, -122.40274558371888 37.7710735548694, -122.401163 37.7700801, -122.402207 37.7685653, -122.404158 37.7685412))","restaurant, outdoor seating, cafe, sushi, chinese",Cluster # 286: Townsend Street,POINT (-122.40283329677786 37.7696614756063),-122.40283329677786,37.7696614756063,restaurant
287,"POLYGON ((-122.390264 37.789625, -122.3909595 37.7898305, -122.39102430000001 37.791405000000005, -122.389353 37.7907487, -122.38846550374441 37.79022886861376, -122.390264 37.789625))","restaurant, bicycle rental, fire station, fish and chips, dumpling",Cluster # 287: The Embarcadero,POINT (-122.3900794816299 37.79041238515235),-122.3900794816299,37.79041238515235,restaurant
